
Active Connections

  Proto  Local Address          Foreign Address        State           PID
  TCP    172.16.61.108:60111    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60112    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60114    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60115    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60117    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60120    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60121    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60123    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60124    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60125    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60127    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60129    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60132    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60133    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60134    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60136    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60137    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60142    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60143    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60145    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60147    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60148    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60150    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60152    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60154    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60155    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60156    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60157    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60160    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60163    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60164    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60165    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60166    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60167    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60168    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60169    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60170    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60171    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60173    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60177    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60178    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60180    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60181    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60182    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60183    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60190    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60191    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60193    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60194    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60195    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60198    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60201    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60202    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60203    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60205    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60206    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60207    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60208    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60209    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60210    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60212    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60214    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60218    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60220    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60222    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60223    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60224    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60230    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60231    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60233    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60238    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60239    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60240    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60241    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60242    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60243    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60245    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60246    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60248    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60249    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60252    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60255    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60257    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60259    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60261    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60262    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60265    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60267    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60271    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60273    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60274    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60275    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60276    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60277    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60278    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60280    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60281    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60284    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60287    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60289    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60290    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60292    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60293    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60294    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60295    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60296    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60297    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60298    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60299    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60300    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60301    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60302    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60303    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60304    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60305    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60306    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60314    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60316    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60317    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60319    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60323    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60326    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60327    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60328    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60331    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60333    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60334    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60336    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60338    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60339    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60340    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60342    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60343    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60345    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60346    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60348    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60351    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60352    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60354    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60355    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60356    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60357    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60359    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60360    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60363    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60365    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60368    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60370    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60374    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60377    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60378    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60380    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60381    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60382    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60383    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60387    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60389    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60390    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60391    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60392    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60399    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60400    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60403    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60404    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60405    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60406    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60410    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60411    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60414    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60415    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60417    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60418    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60419    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60420    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60421    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60422    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60427    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60428    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60430    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60431    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60432    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60433    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60435    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60436    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60439    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60441    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60443    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60445    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60447    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60448    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60456    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60457    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60459    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60462    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60463    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60464    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60465    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60466    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60467    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60468    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60469    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60470    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60471    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60473    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60474    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60477    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60478    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60481    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60484    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60487    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60488    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60492    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60494    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60496    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60498    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60499    KBOX:https             CLOSE_WAIT      3212
